 1069
 EPZ   3020 72364  31.90 106.70 1257  19950911 99999999  SANTA TERESA             NM  US       23044
 DRA   3109 72387  36.93 116.07 1259  19510811 19520428  MERCURY/TEST SITE        NV  US
 DRA   3109 72387  36.60 115.97 1155  19520429 19521204  MERCURY/TEST SITE        NV  US
 DRA   3109 72387  36.95 116.05 1197  19521204 19530605  MERCURY/TEST SITE        NV  US
 DRA   3109 72387  36.95 116.08 1196  19550201 19551105  MERCURY/TEST SITE        NV  US
 NID   3120 72388  35.78 117.78  687  19470709 19540309  N CHINA LAKE/B-1 RANGE   CA  US
 NID   3120 72388  35.78 117.78  670  19540310 19561231  N CHINA LAKE/G-1 RANGE   CA  US
 NID   3120 72388  35.78 117.78  666  19570101 19640229  N CHINA LAKE/G-1 RANGE   CA  US
 VEF   3120 72388  36.05 115.18  693  20100000 99999999  LAS VEGAS                NV  US
 SGU   3121 72475  37.10 113.60  895  19570417 19570928  ST GEORGE                UT  US
 OCS   3123 72292  33.40 117.50   69  19540721 19541015  CAMP PENDLETON           CA  US
 FHU   3124 72273  31.57 110.33 1425  19550104 19550108  FT HUACHUCA              AZ  US
 FHU   3124 72273  31.57 110.33 1428  19550109 19580611  FT HUACHUCA              AZ  US
 FHU   3124 72273  31.57 110.33 1420  19580612 19580617  FT HUACHUCA              AZ  US
 FHU   3124 72273  31.57 110.33 1422  19580618 19590226  FT HUACHUCA              AZ  US
 FHU   3124 72273  31.57 110.33 1423  19590227 19590325  FT HUACHUCA              AZ  US
 FHU   3124 72273  31.57 110.33 1432  19590326 19611028  FT HUACHUCA              AZ  US
 FHU   3124 72273  31.57 110.33 1439  19611029 19710730  FT HUACHUCA              AZ  US
 YUM   3125 72280  32.85 114.40  106  19540511 19560831  YUMA                     AZ  US
 YUM   3125 72280  32.83 114.40  106  19560901 19580917  YUMA                     AZ  US
 YUM   3125 72280  32.87 114.33  131  19580918 19610906  YUMA                     AZ  US
 YUM   3125 72280  32.87 114.33   98  19610907 19630607  YUMA                     AZ  US
 YUM   3125 72280  32.83 114.40   98  19630608 19630630  YUMA                     AZ  US
 YUM   3125 72280  32.87 114.33  131  19650601 19710727  YUMA/US ARMY MET TEAM    AZ  US
 YUM   3125 72280  32.87 114.33  131  19920513 99999999  YUMA/US ARMY MET TEAM    AZ  US
 SAN   3131 72290  32.82 117.13  124  19560616 19890913  SAN DIEGO MONTGOMERY     CA  US
 TPH   3132 72485  38.07 117.10 1650  19560920 19581031  TONOPAH                  NV  US
 UCC   3133 72385  36.95 116.05 1196  19560916 19590428  YUCCA FLAT               NV  US
 UCC   3133 72385  36.95 116.05 1196  19590815 19600714  YUCCA FLAT               NV  US
 UCC   3133 72385  36.95 116.05 1196  19610914 19660920  YUCCA FLAT               NV  US
 UCC   3133 72385  36.95 116.05 1196  19660921 19681110  YUCCA FLAT               NV  US
 UCC   3133 72385  36.95 116.05 1198  19681111 19790514  YUCCA FLAT               NV  US
 UCC   3133 72385  36.95 116.05 1195  19940000 20009999  YUCCA FLAT               NV  US
 999   3134 99999  35.27 116.08  284  19570423 19570928  BAKER                    CA  US
 4JA   3143 72385  36.80 116.27 1100  19590429 19590815  JACKASS FLATS            NV  US
 4JA   3143 72385  36.80 116.27 1100  19600526 19610420  JACKASS FLATS            NV  US
 4JA   3143 72385  36.80 116.27 1102  19610421 19671219  JACKASS FLATS            NV  US
 999   3145 99999  32.58 114.62   65  19930801 19949999  YUMA/MCAS                AZ  US
 NJK   3146 72281  32.97 115.82   73  19620228 19680830  EL CENTRO                CA  US
 GBN   3148 74724  32.95 112.67  262  19940101 20020329  GILA BEND AAF            AZ  US
 PHX   3149 72278  33.43 112.37  295  19630813 19631022  PHOENIX/LITCHFIELD PARK  AZ  US
 NSI   3158 72291  33.27 119.55    9  19730901 19830107  SAN NICOLAS/SITE #2      CA  US
 DRA   3160 72387  36.62 116.02 1007  19780516 99999999  DESERT ROCK/MERCURY      NV  US
 4SU   3176 74619  35.33 117.10  962  19000000 19659999  SUPERIOR VALLEY GUN RANGECA  US
 BYS   3182 74611  35.28 116.62  716  19820101 19920312  BICYCLE LAKE AAF         CA  US
 NKX   3190 72293  32.87 117.15  134  19890915 99999999  MIRAMAR NAS              CA  US
 EDW   3197 72381  34.90 117.92  724  19930104 99999999  EDWARDS/AFB - UPPER AIR  CA  US
 REV   3198 72489  39.57 119.80 1516  19941026 99999999  RENO                     NV  US       24128
 PAH   3816 72435  37.07  88.77  126  19881128 19950211  PADUCAH                  KY  US  4833
 TYS   3851 72326  35.82  83.98  301  19550215 19560618  KNOXVILLE/McGHEE-TYSON   TN  US
 CAR  14608 69992  46.87  68.02  191  20050316 20060713  CARIBOU                  ME  US
 NHZ  14611 74392  43.88  69.93   36  19530303 19550519  BRUNSWICK                ME  US
 CHH  14684 74494  41.67  69.97   16  19701118 99999999  CHATHAM                  MA  US
 FMH  14704 72506  41.65  70.52   41  19640714 19650801  FALMOUTH                 MA  US
 NY9  14708 74498  40.73  73.60   23  19520309 19560918  NEW YORK/HEMPSTEAD       NY  US
 SWF  14714 74482  41.50  74.10  141  19470516 19500317  NEWBURGH/STEWART AFB     NY  US
 SWF  14714 74482  41.50  74.10  138  19500318 19520308  NEWBURGH/STEWART AFB     NY  US
 GTB  14715 74370  44.05  75.73  214  19910326 20009999  FT DRUM/WHEELER SACK AFB NY  US
 RME  14717 72518  43.23  75.42  146  19470520 19530312  ROME/GRIFFISS AFB        NY  US
 RME  14717 72518  43.23  75.42  152  19530313 19551011  ROME/GRIFFISS AFB        NY  US
 BUF  14733 72528  42.93  78.73  220  19390901 19540314  BUFFALO/GRTR ARPT        NY  US
 BUF  14733 72528  42.93  78.73  218  19600820 99999999  BUFFALO/GRTR ARPT        NY  US
 ALB  14735 72518  42.75  73.80   94  19430424 19511130  ALBANY                   NY  US
 ALB  14735 72518  42.75  73.80   86  19551019 19970520  ALBANY                   NY  US 54775
 ACK  14756 72506  41.25  70.07   14  19460416 19501121  NANTUCKET                MA  US
 ACK  14756 72506  41.25  70.07   20  19501122 19510228  NANTUCKET                MA  US
 ACK  14756 72506  41.25  70.07   14  19510301 19691114  NANTUCKET                MA  US
 ACK  14756 72506  41.25  70.07   13  19691115 19701103  NANTUCKET                MA  US
 AGC  14762 72520  40.35  79.93  382  19430430 19520914  PITTSBURGH/ALLEGHENY     PA  US
 PWM  14764 72606  43.65  70.32   23  19390701 19550607  PORTLAND                 ME  US
 PWM  14764 72606  43.65  70.32   20  19550608 19940922  PORTLAND                 ME  US 54762
 999  14779 99999  40.30  74.05   16  19471201 19480229  RED BANK                 NJ  US
 NEL  14780 72409  40.03  74.32   40  19450300 19550715  LAKEHURST/NAS            NJ  US
 NCO  14788 72507  41.58  71.42   10  19431200 19540799  QUONSET POINT            RI  US
 MTC  14804 72537  42.62  82.83  176  19451201 19520229  MT CLEMENS               MI  US
 MTC  14804 72537  42.60  82.85  178  19520301 19560918  MT CLEMENS               MI  US
 RAN  14806 72531  40.30  88.15  227  19440902 19560911  RANTOUL/CHANUTE AFB      IL  US
 999  14809 72520  40.53  80.23  353  19450301 19540426  PITTSBURGH/CORAOPOLIS    PA  US
 FNT  14826 72637  42.97  83.73  234  19560919 19681231  FLINT/BISHOP ARPT        MI  US
 FNT  14826 72637  42.97  83.73  236  19690101 19940914  FLINT/BISHOP ARPT        MI  US  4830
 JOT  14834 72534  41.50  88.17  179  19390701 19530314  JOLIET                   IL  US
 PIA  14842 72532  40.67  89.68  201  19560912 19590930  PEORIA                   IL  US
 PIA  14842 72532  40.67  89.68  200  19591001 19950214  PEORIA                   IL  US 94982
 SSM  14847 72734  46.47  84.37  225  19380718 19531204  SAULT STE MARIE          MI  US
 SSM  14847 72734  46.47  84.37  221  19531205 19910618  SAULT STE MARIE          MI  US
 Y62  14847 72734  46.47  84.37  221  19910619 20009999  SAULT STE MARIE          MI  US  4837
 TOL  14849 72536  41.57  83.47  191  19440104 19511130  TOLEDO                   OH  US
 GRB  14898 72645  44.48  88.13  210  19450403 19631122  GREEN BAY                WI  US
 GRB  14898 72645  44.48  88.13  209  19631123 19640813  GREEN BAY                WI  US
 GRB  14898 72645  44.48  88.13  210  19640814 99999999  GREEN BAY                WI  US
 INL  14918 72747  48.57  93.38  360  19460720 19521130  INTERNATIONAL FALLS      MN  US
 INL  14918 72747  48.57  93.38  368  19521201 19541130  INTERNATIONAL FALLS      MN  US
 INL  14918 72747  48.57  93.38  360  19541201 19691031  INTERNATIONAL FALLS      MN  US
 INL  14918 72747  48.57  93.38  359  19691101 99999999  INTERNATIONAL FALLS      MN  US
 STC  14926 72655  45.58  94.18  317  19470524 19511099  ST CLOUD/WHITNEY APT     MN  US
 STC  14926 72655  45.58  94.18  316  19511000 19720209  ST CLOUD/WHITNEY APT     MN  US
 STC  14926 72655  45.55  94.08  315  19720215 19950531  ST CLOUD/MUNICIPAL APT   MN  US 94983
 ABR  14929 72659  45.45  98.42  397  19941120 99999999  ABERDEEN                 SD  US       14936
 HON  14936 72654  44.38  98.22  391  19630606 19630817  HURON                    SD  US
 HON  14936 72654  44.38  98.22  393  19630818 19690601  HURON                    SD  US
 HON  14936 72654  44.38  98.22  392  19690602 19941119  HURON                    SD  US 14929
 OMA  14942 72550  41.30  95.90  308  19380716 19520499  OMAHA/EPPLEY             NE  US
 OMA  14942 72553  41.30  95.90  300  19520400 19540915  OMAHA                    NE  US
 ITO  21504 91285  19.73 155.07    9  19500218 19540202  HILO                     HI  US
 ITO  21504 91285  19.73 155.07   11  19540203 19570731  HILO                     HI  US
 ITO  21504 91285  19.72 155.07   11  19570801 19700128  HILO                     HI  US
 ITO  21504 91285  19.72 155.07   10  19700129 99999999  HILO                     HI  US
 999  21603 91275  16.73 169.52    3  19650000 19930812  JOHNSTON ISLAND          99  99
 DLF  22001 72261  29.33 100.88  333  19540128 19540718  DEL RIO/LAUGHLIN AFB     TX  US
 DLF  22001 72261  29.37 100.78  333  19540718 19551231  DEL RIO/LAUGHLIN AFB     TX  US
 DLF  22001 72261  29.37 100.77  333  19560101 19630304  DEL RIO/LAUGHLIN AFB     TX  US
 DRT  22010 72261  29.37 100.92  313  19630304 99999999  DEL RIO                  TX  US
 BKH  22501 91162  22.03 159.78    5  19630801 19650801  BARKING SANDS            HI  US
 BKH  22501 91162  22.03 159.78    5  19930302 19930331  BARKING SANDS            HI  US
 HIK  22504 91182  21.33 157.95    8  19450701 19460710  HONOLULU/(HICKAM FLD)    HI  US
 NPS  22517 91199  21.35 157.95    7  19280701 19450399  PEARL HARBOR             HI  US
 NPS  22517 91199  21.35 157.95    3  19500600 19520630  PEARL HARBOR             HI  US
 HNG  22519 91176  21.45 157.78    3  19940208 19949999  KANEOHE BAY MCAS         HI  US
 HNG  22519 91176  21.45 157.78    3  19970309 19979999  KANEOHE BAY MCAS         HI  US
 HNL  22521 91182  21.33 157.92    4  19460711 19490531  HONOLULU/JOHN ROGERS FLD HI  US
 HNL  22521 91182  21.33 157.92    3  19490601 19500619  HONOLULU/JOHN ROGERS FLD HI  US
 HNL  22521 91182  21.33 157.92    4  19520701 19530531  HONOLULU INT AP          HI  US
 999  22522 99999  21.32 157.90    4  19490000 19659999  ALOHA/TOWER              HI  US
 LIH  22536 91165  21.98 159.35   36  19500225 99999999  LIHUE/KAUAI              HI  US
 BKH  22545 91162  22.03 159.78    8  19650802 19670625  BARKING SANDS            HI  US
 BKH  22545 91162  22.03 159.78    5  19670626 19830131  BARKING SANDS            HI  US
 FFS  22604 91115  23.87 166.28    6  19620918 19621030  FRENCH FRIGATE SHOAL     HI  US
 MDY  22701 91066  28.22 177.37   13  19451101 19461006  MIDWAY ISLAND (NAVY)     PC  US
 MDY  22701 91066  28.22 177.37   13  19480501 19500606  MIDWAY ISLAND (NAVY)     PC  US
 MDY  22701 91066  28.22 177.37   13  19520527 19530430  MIDWAY ISLAND (NAVY)     PC  US
 MDY  22701 91066  28.22 177.35    8  19530430 19561229  MIDWAY ISLAND (NAVY)     PC  US
 MDY  22701 91066  28.22 177.35   12  19561230 19570124  MIDWAY ISLAND (NAVY)     PC  US
 MDY  22701 91066  28.22 177.35    3  19570125 19910930  MIDWAY ISLAND (NAVY)     PC  US
 MDY  22702 91066  28.22 177.37   13  19461007 19480430  MIDWAY ISLAND (ARMY)     PC  US
 MDY  22703 91066  28.22 177.37   13  19500605 19520527  MIDWAY ISLAND (WB)       PC  US
 HMN  23002 74732  32.85 106.08 1247  19480301 19659999  ALAMOGORDO/HOLLOMAN AFB  NM  US
 HMN  23002 74732  32.85 106.08 1246  19880510 19949999  ALAMOGORDO/HOLLOMAN AFB  NM  US
 AMA  23003 72363  35.22 101.83 1099  19520215 19521008  AMARILLO                 TX  US
 AMA  23003 72363  35.22 101.83 1096  19521009 19561008  AMARILLO                 TX  US
 AMA  23003 72363  35.22 101.83 1099  19561009 19561124  AMARILLO                 TX  US
 AMA  23003 72363  35.23 101.70 1096  19561125 19561201  AMARILLO                 TX  US
 LRY  23012 72469  39.72 104.88 1640  19481015 19490220  DENVER/LOWRY             CO  US
 LRY  23012 72469  39.72 104.88 1643  19490221 19500107  DENVER/LOWRY             CO  US
 LRY  23012 72469  39.72 104.88 1640  19500108 19521212  DENVER/LOWRY             CO  US
 LRY  23012 72469  39.72 104.87 1661  19521213 19560814  DENVER/LOWRY             CO  US
 GOF  23017 72263  31.40 100.40  569  19530300 19690999  SAN ANGELO/GOODFELLOW    TX  US
 GOF  23017 72263  31.40 100.40  569  19530300 19690999  SAN ANGELO/GOODFELLOW    TX  US
 GOF  23017 72263  31.40 100.40  573  19700201 19710131  SAN ANGELO/GOODFELLOW    TX  US
 ELP  23019 72270  31.83 106.40 1207  19440617 19460522  EL PASO/BIGGS AFB        TX  US
 REE  23021 72267  33.58 102.23 1015  19500301 19500613  LUBBOCK/REESE AFB        TX  US
 REE  23021 72267  33.60 102.25 1014  19520215 19520625  LUBBOCK/REESE AFB        TX  US
 REE  23021 72267  33.60 102.03 1017  19600315 19640518  LUBBOCK/REESE AFB        TX  US
 MRF  23022 72264  30.37 104.02 1478  19590215 19590520  MARFA AAF                TX  US
 MAF  23023 72265  31.93 102.20  871  19531115 19591231  MIDLAND                  TX  US
 MAF  23023 72265  31.93 102.20  880  19600101 19600419  MIDLAND                  TX  US
 MAF  23023 72265  31.93 102.20  874  19600420 19720229  MIDLAND                  TX  US
 MAF  23023 72265  31.95 102.20  873  19720301 19720412  MIDLAND                  TX  US
 MAF  23023 72265  31.93 102.20  870  19720413 19720417  MIDLAND                  TX  US
 MAF  23023 72265  31.93 102.20  873  19720418 99999999  MIDLAND                  TX  US
 GJT  23032 72476  39.07 108.57 1404  19440501 19440999  GRAND JUNCTION           CO  US
 999  23037 99999  32.40 106.15 1260  19460523 19480430  OROGRANDE                NM  US
 999  23038 99999  31.78 106.42 1184  19480323 19481204  FT. BLISS                TX  US
 999  23039 72269  32.37 106.47 1381  19461107 19470515  WHITE SANDS/LAS CRUCES   NM  US
 999  23039 72269  32.40 106.40 1211  19470516 19471021  WHITE SANDS/LAS CRUCES   NM  US
 999  23039 72269  32.40 106.35 1216  19471023 19659999  WHITE SANDS/LAS CRUCES   NM  US
 999  23039 72269  32.40 106.35 1216  19880608 19910613  WHITE SANDS/LAS CRUCES   NM  US
 HCA  23041 72265  32.23 101.50  774  19431010 19501231  BIG SPR USING            TX  US
 HCA  23041 72265  32.23 101.50  784  19510101 19531113  BIG SPR USING            TX  US
 ELP  23044 72270  31.82 106.40 1195  19390712 19570630  EL PASO                  TX  US
 ELP  23044 72270  31.82 106.40 1197  19570701 19600731  EL PASO                  TX  US
 ELP  23044 72270  31.80 106.40 1193  19600801 19831202  EL PASO                  TX  US
 ELP  23044 72270  31.80 106.40 1199  19831203 19950910  EL PASO                  TX  US  3020
 AMA  23047 72363  35.23 101.70 1098  19561201 19561230  AMARILLO                 TX  US
 AMA  23047 72363  35.23 101.70 1095  19561231 99999999  AMARILLO                 TX  US
 ABQ  23050 72365  35.05 106.62 1620  19390318 19510904  ALBUQUERQUE              NM  US
 ABQ  23050 72365  35.05 106.62 1619  19510905 99999999  ALBUQUERQUE              NM  US
 DEN  23062 72469  39.77 104.88 1608  19560815 19561113  DENVER/STAPLETON ARPT    CO  US
 DEN  23062 72469  39.77 104.88 1611  19561114 19950305  DENVER/STAPLETON ARPT    CO  US
 DNR  23062 72469  39.77 104.88 1611  19950306 99999999  DENVER/STAPLETON ARPT    CO  US
 GLD  23065 72465  39.35 101.70 1124  19590600 19590999  GOODLAND                 KS  US
 GJT  23066 72476  39.12 108.53 1474  19441130 19530810  GRAND JUNCTION           CO  US
 GJT  23066 72476  39.12 108.53 1481  19530811 19561101  GRAND JUNCTION           CO  US
 GJT  23066 72476  39.12 108.53 1474  19561102 19681231  GRAND JUNCTION           CO  US
 GJT  23066 72476  39.12 108.53 1472  19690101 99999999  GRAND JUNCTION           CO  US
 FAT  23106 72389  36.77 119.70  103  19450700 19451299  FRESNO                   CA  US
 FAT  23106 72389  36.82 119.70  103  19520208 19550409  FRESNO                   CA  US
 DMA  23109 72274  32.17 110.90  811  19450721 19560301  TUCSON/DAVIS MONTHAN AFB AZ  US
 999  23110 74702  36.33 119.97   73  19921115 20009999  LAMOORE/REEVES NAS       CA  US
 LSV  23112 72386  36.25 115.03  572  19450700 19460199  NELLIS AFB               NV  US
 LSV  23112 72386  36.25 115.03  569  19500829 19540201  NELLIS AFB               NV  US
 EDW  23114 72381  34.90 117.88  695  19500301 19560320  MUROC/EDWARDS AFB        CA  US
 EDW  23114 72381  34.92 117.90  725  19560321 19680531  MUROC/EDWARDS AFB        CA  US
 EDW  23114 72381  34.92 117.90  725  19880415 19939999  MUROC/EDWARDS AFB        CA  US
 RAA  23118 72488  39.67 119.87 1555  19531015 19531212  RENO/STEAD AFB           NV  US
 RAA  23118 72488  39.67 119.87 1530  19550201 19550207  RENO/STEAD AFB           NV  US
 RAA  23118 72488  39.67 119.87 1545  19550208 19570923  RENO/STEAD AFB           NV  US
 LAX  23124 72295  34.07 118.43  147  19441000 19450999  LOS ANGELES              CA  US
 TPH  23128 72485  38.07 117.08 1652  19511008 19550515  TONOPAH                  NV  US
 LGB  23129 72297  33.82 118.15   20  19470310 19511199  LONG BEACH               CA  US
 LGB  23129 72297  33.82 118.15   22  19511100 19520499  LONG BEACH               CA  US
 LGB  23129 72297  33.82 118.15   18  19520400 19530416  LONG BEACH               CA  US
 LGB  23129 72297  33.83 118.15   20  19530417 19551231  LONG BEACH               CA  US
 LGB  23129 72297  33.83 118.15   18  19560101 19560416  LONG BEACH               CA  US
 LAX  23145 72295  33.93 118.38   29  19450300 19451099  LOS ANGELES              CA  US
 ELY  23154 72486  39.28 114.87 1908  19390724 19540599  ELY                      NV  US
 ELY  23154 72486  39.28 114.85 1908  19540601 19950902  ELY                      NV  US  4105
 BFL  23155 72384  35.43 119.05  151  00000000 20009999  BAKERSFIELD, MEADOWS FLD CA  US
 TUS  23160 72274  32.13 110.95  781  19560301 19581020  TUCSON                   AZ  US
 TUS  23160 72274  32.12 110.93  789  19581021 19600420  TUCSON                   AZ  US
 TUS  23160 72274  32.13 110.95  789  19600421 19601231  TUCSON                   AZ  US
 TUS  23160 72274  32.12 110.93  789  19610101 19860327  TUCSON                   AZ  US
 TUS  23160 72274  32.12 110.93  788  19860328 20070528  TUCSON                   AZ  US
 TWC  23160 72274  32.23 110.96  753  20070529 99999999  TUCSON                   AZ  US
 LAS  23169 72386  36.08 115.17  660  19520801 19661009  LAS VEGAS                NV  US
 LAS  23173 72386  36.08 115.17  660  19450925 19520731  LAS VEGAS                NV  US
 LAX  23174 72295  33.93 118.40   32  19700701 19710430  LOS ANGELES              CA  US
 PHX  23183 72278  33.43 112.03  338  19390721 19521130  PHOENIX                  AZ  US
 PHX  23183 72278  33.43 112.03  341  19521201 19540431  PHOENIX                  AZ  US
 PHX  23183 72278  33.43 112.02  341  19540501 19580115  PHOENIX                  AZ  US
 PHX  23183 72278  33.53 112.38  332  19970100 19980609  PHOENIX                  AZ  US
 PHX  23183 72278  33.53 112.38  380  19980610 20009999  PHOENIX                  AZ  US
 INW  23194 72374  35.02 110.73 1492  19611101 19681231  WINSLOW                  AZ  US
 INW  23194 72374  35.02 110.73 1487  19690101 19950902  WINSLOW                  AZ  US 53103
 CIC  23201 72497  39.80 121.85   71  19620206 19710326  CHICO                    CA  US
 MER  23203 72481  37.37 120.57   57  19440401 19630131  MERCED/CASTLE AFB        CA  US
 OAK  23230 72493  37.73 122.20    8  19360901 19501231  OAKLAND                  CA  US
 OAK  23230 72493  37.73 122.20    6  19510101 19661220  OAKLAND                  CA  US
 OAK  23230 72493  37.75 122.22    6  19661221 99999999  OAKLAND  INT AP          CA  US
 SMX  23236 72394  34.93 120.42   71  19430513 19541021  SANTA MARIA              CA  US
 SMX  23273 72394  34.90 120.45   74  19541022 19590630  SANTA MARIA              CA  US
 BFF  24007 72566  41.87 103.60 1204  19530601 19610925  SCOTTSBLUFF              NE  US
 BIS  24011 72764  46.77 100.75  505  19390707 19551031  BISMARCK                 ND  US
 BIS  24011 72764  46.77 100.75  511  19551101 19561130  BISMARCK                 ND  US
 BIS  24011 72764  46.77 100.75  505  19561201 19681231  BISMARCK                 ND  US
 BIS  24011 72764  46.77 100.75  503  19690101 99999999  BISMARCK                 ND  US
 LND  24021 72576  42.80 108.72 1698  19450901 19590831  LANDER                   WY  US
 LND  24021 72576  42.82 108.73 1696  19590901 19691031  LANDER                   WY  US
 LND  24021 72576  42.82 108.73 1697  19691101 19730919  LANDER                   WY  US
 LND  24021 72576  42.82 108.73 1695  19730920 19950902  LANDER                   WY  US 24061
 LBF  24023 72562  41.13 100.70  849  19450106 19520814  NORTH PLATTE             NE  US
 LBF  24023 72562  41.13 100.68  848  19520815 19681231  NORTH PLATTE             NE  US
 LBF  24023 72562  41.13 100.68  847  19690101 99999999  NORTH PLATTE             NE  US
 RAP  24026 72662  44.15 103.10  980  19431006 19501012  RAPID CITY               SD  US
 GGW  24034 72768  48.18 106.63  648  19430606 19551026  GLASGOW                  MT  US
 RIW  24061 72672  43.06 108.47 1688  19940829 99999999  RIVERTON                 WY  US       24021
 RAP  24090 72662  44.15 103.10  966  19501013 19501031  RAPID CITY               SD  US
 RAP  24090 72662  44.03 103.03  966  19501101 19510930  RAPID CITY               SD  US
 RAP  24090 72662  44.03 103.05  966  19511001 19610321  RAPID CITY               SD  US
 RAP  24090 72662  44.05 103.07  966  19610322 19951108  RAPID CITY               SD  US 94043
 HIF  24101 72575  41.12 112.02 1451  19481105 19500818  OGDEN/HILL AFB           UT  US
 HIF  24101 72575  41.12 112.02 1448  19500819 19511231  OGDEN/HILL AFB           UT  US
 HIF  24101 72575  41.12 112.02 1450  19520101 19560807  OGDEN/HILL AFB           UT  US
 DPG  24103 72581  40.17 113.00 1325  19491015 19520215  TOOELE/DUGWAY PG         UT  US
 DPG  24103 72581  40.17 113.00 1329  19520216 19530430  TOOELE/DUGWAY PG         UT  US
 DPG  24103 72581  40.18 112.92 1329  19530501 19570731  TOOELE/DUGWAY PG         UT  US
 ENV  24111 72581  40.72 114.07 1292  19470102 19480909  WENDOVER AFB             UT  US
 GTF  24112 72775  47.52 111.17 1077  19450500 19531299  GREAT FALLS/MALMSTROM AF MT  US
 OGD  24126 72575  41.20 112.02 1355  19430800 19480831  OGDEN                    UT  US
 SLC  24127 72572  40.77 111.97 1288  19560807 99999999  SALT LAKE CITY           UT  US
 WMC  24128 72583  40.90 117.80 1310  19560501 19680201  WINNEMUCCA               NV  US  3198
 WMC  24128 72583  40.90 117.80 1312  19680202 19941025  WINNEMUCCA               NV  US
 BOI  24131 72681  43.57 116.22  868  19390901 19670811  BOISE                    ID  US
 BOI  24131 72681  43.57 116.22  867  19670811 19690808  BOISE                    ID  US
 BOI  24131 72681  43.57 116.22  871  19690809 99999999  BOISE                    ID  US
 GTF  24143 72775  47.50 111.35 1128  19400801 19530831  GREAT FALLS              MT  US
 GTF  24143 72775  47.50 111.35 1123  19530901 19540430  GREAT FALLS              MT  US
 GTF  24143 72775  47.48 111.35 1123  19540501 19681231  GREAT FALLS              MT  US
 GTF  24143 72775  47.48 111.35 1118  19690101 19940916  GREAT FALLS              MT  US  4102
 GEG  24157 72785  47.67 117.33  600  19470126 19471207  SPOKANE                  WA  US
 GEG  24157 72785  47.62 117.52  726  19471208 19510125  SPOKANE                  WA  US
 GEG  24157 72785  47.62 117.52  722  19510126 19651219  SPOKANE                  WA  US
 GEG  24157 72785  47.62 117.52  717  19651220 19681231  SPOKANE                  WA  US
 GEG  24157 72785  47.62 117.52  720  19690101 19690122  SPOKANE                  WA  US
 GEG  24157 72785  47.63 117.53  720  19690123 19950919  SPOKANE                  WA  US  4106
 ENV  24193 72581  40.73 114.03 1290  19940000 19949999  WENDOVER/USAF AUX FIELD  UT  US
 TCM  24207 72793  47.15 122.48   88  19520404 19540115  TACOMA/McCHORD AFB       WA  US
 NEJ  24208 72793  47.53 122.30    7  19440901 19450702  SEATTLE/BOEING FLD       WA  US
 MFR  24209 72597  42.38 122.87  402  19440901 19460209  MEDFORD AFB              OR  US
 IAP  24211 72698  45.60 122.60    6  19460101 19460228  PORTLAND                 OR  US
 IAP  24211 72698  45.60 122.60    7  19530202 19560531  PORTLAND                 OR  US
 MFR  24225 72597  42.37 122.87  401  19390901 19840813  MEDFORD                  OR  US
 MFR  24225 72597  42.37 122.87  397  19840814 99999999  MEDFORD                  OR  US
 OLM  24227 72792  46.97 122.90   58  19620601 19640131  OLYMPIA                  WA  US
 SLE  24232 72694  44.92 123.02   61  19560601 99999999  SALEM                    OR  US
 SEA  24233 72793  47.45 122.30  124  19560629 19560913  SEATTLE/TACOMA APT       WA  US
 SEA  24233 72793  47.45 122.30  125  19560914 19620531  SEATTLE/TACOMA APT       WA  US
 TTI  24240 72798  48.38 124.73   33  19430315 19541014  TATOOSH ISLAND           WA  US
 TTI  24240 72798  48.38 124.73   31  19541015 19660801  TATOOSH ISLAND           WA  US
 NEJ  24244 72793  47.68 122.27   10  19450300 19490499  SEATTLE/NAS              WA  US
 NEJ  24244 72793  47.68 122.27   19  19490400 19540201  SEATTLE/NAS              WA  US
 NEJ  24244 72793  47.68 122.27   10  19540202 19560628  SEATTLE/NAS              WA  US
 ANN  25301 70048  55.03 131.57   35  19440414 19470729  ANNETTE ISLAND           AK  US
 YAK  25302 70361  59.50 139.67    9  19440417 19460521  YAKUTAT                  AK  US
 YAK  25302 70361  59.50 139.68    9  19460522 19480731  YAKUTAT                  AK  US
 ANN  25308 70398  55.03 131.57   35  19470730 19510630  ANNETTE ISLAND           AK  US
 ANN  25308 70398  55.03 131.57   37  19510701 99999999  ANNETTE ISLAND           AK  US
 JNU  25309 70381  58.37 134.55    6  19390901 19430630  JUNEAU                   AK  US
 JNU  25309 70381  58.37 134.58    6  19430701 19530515  JUNEAU APT               AK  US
 KET  25325 70952  55.35 131.65   25  19400920 19470728  KETCHIKAN                AK  US
 YAK  25339 70361  59.52 139.67   10  19480801 19490531  YAKUTAT                  AK  US
 YAK  25339 70361  59.52 139.67   12  19490601 19490930  YAKUTAT                  AK  US
 YAK  25339 70361  59.52 139.67   10  19491001 99999999  YAKUTAT                  AK  US
 ADQ  25501 70350  57.73 152.52   34  19420801 19450499  KODIAK                   AK  US
 ADQ  25501 70350  57.75 152.50   20  19450901 19521209  KODIAK                   AK  US
 ADQ  25501 70350  57.75 152.50   28  19521210 19530802  KODIAK                   AK  US
 ADQ  25501 70350  57.75 152.50   20  19530803 19570806  KODIAK                   AK  US
 ADQ  25501 70350  57.75 152.50    5  19570807 19600430  KODIAK                   AK  US
 ADQ  25501 70350  57.75 152.50    6  19600501 19630919  KODIAK                   AK  US
